,x_coordinate,y_coordinate,z_coordinate
0,2.9640642026954307,1.79236598349675,0.26675503606474427
1,3.9441449991953395,2.387424769735473,0.40207344338616285
2,3.816039470825793,2.374738124806744,0.5247476846711948
3,3.844022654355335,2.3928495842815907,0.15164647285307642
4,4.15789433509148,2.804126886268297,0.5134432048793844
5,4.006230627874832,2.5796358064634513,0.6355960338165302
6,3.410251226148781,2.2089892291188886,0.53380369992751
7,3.876578462204497,1.7682025886622348,0.30961826032139655
8,3.384830179568929,1.9493216952328156,0.14866545334052503
9,3.000559625292575,1.9412957396752377,-0.004772213276342613
10,2.7059835812228306,1.8565252725715529,-0.12718388896183225
11,2.80094854373787,1.7939670511557726,-0.140818267482104
12,2.878425505483662,1.7743647246785306,-0.20567179386216605
13,2.5596985493383473,1.7052811719410303,-0.040431557567133736
14,2.5065741340015526,1.4887353401445338,0.14523968159511952
15,2.3456172270853317,1.5226642441367821,0.33179303817768224
16,2.9946326049643606,1.0891560339505353,0.3321724868307246
17,2.6573504701220165,1.2183148053982973,0.16445463611445862
18,2.954412278742652,1.2702504270559067,0.12658202679631742
19,2.6238192122269126,1.242611782789867,0.1895441180202855
20,2.6579002213294443,1.3278556639107677,0.3279547439713982
21,2.9886306658058923,1.4819060907540582,0.43083873627178915
22,3.0689159955900616,1.507210728104196,0.34428282157828977
23,2.746175665264989,1.3494305895573528,0.2244050932435143
24,2.610940294512249,1.2844198210255788,0.19013930139881913
25,2.656956164109247,1.3048870831898087,0.19102827669574993
26,2.722529646170297,1.334653031092363,0.19565474594244356
27,2.78258439751326,1.3511706266797932,0.19321700857237156
28,2.80648832625208,1.2491075082886836,0.12492508638010694
29,2.813074699991936,1.0993080747708026,0.03084864608120949
30,2.900756524989966,1.2918040565038489,0.13544746924231563
31,2.833697257974805,1.378663306287052,0.25290442475783487
32,2.742443291448171,1.3029630317528087,0.43498899039124495
33,3.6793206798304925,1.3525372359887404,1.1290946581599706
34,3.1765031748251085,1.4832255103011769,0.3343858868445919
35,3.0878121687826026,1.4970120395754452,0.22911294170254096
36,2.9942815678387813,1.47241085873987,0.25325909165905075
37,2.7751157815767686,1.413278688320877,0.30330274985332467
38,2.6359427695418276,1.3736088371217394,0.33431593765141165
39,2.7752630230099817,1.4053955902730024,0.3023321237947123
40,2.983229307917653,1.4531171354398886,0.243784394745307
41,3.0101079581431,1.4488556368894292,0.17526597806373728
42,2.8589371778685337,1.3916328245642855,0.06897989713128291
43,2.7393380848463016,1.3448860889505716,0.002091815847095446
44,2.81958531645985,1.3615248650311336,0.065043754136517
45,2.9527406674540027,1.3944631047980576,0.16302879950614663
46,2.9949434758548894,1.39771988453803,0.20486808642421508
47,2.978832293725488,1.3818441606668084,0.21087362939083734
48,2.9494504467033833,1.3613582897596783,0.20918827843556131
49,2.9182239532037717,1.3400187686480343,0.2067389394024216
50,2.886723618407033,1.3184246023609048,0.2042377762134111
51,2.855481997079836,1.2968397894221384,0.20175031910339455
52,2.824966276021244,1.2755066437384837,0.19930859534525353
53,2.7957432071166473,1.2548513468081839,0.19680304293864126
54,2.7710529799642125,1.2395049942116305,0.19113778444517598
55,2.7731687340665205,1.2638451652934135,0.15816533144483227
56,2.8399993805730994,1.3866925991234893,0.05643339709223552
57,2.8890703070444332,1.4788558692321567,-0.022661741466055735
58,2.8061650323861165,1.3595985033596654,0.047089913918069326
59,2.73709328560884,1.243149107864967,0.10379147151124016
60,2.7997702228664876,1.296312138344602,0.015956050762776924
61,2.862813914722149,1.3604932705710597,-0.06664787049610157
62,2.792669332984027,1.2859269791153785,0.012983424100453111
63,2.737969897855049,1.2464458333938366,0.10394462486293836
64,2.820148526226246,1.385241214135478,0.08320004608008397
65,2.9026889905427495,1.501601771985702,0.04301592439123528
66,2.8709329215126895,1.4113491016373763,0.04914080019787845
67,2.8679741433603065,1.3328668346703865,0.00909779201421887
68,2.9142562753242967,1.421259024575789,-0.06761114484445888
69,2.8635524796157563,1.457271304817933,-0.030067235655432678
70,2.7761754820539335,1.2578315680247214,0.10758971503426855
71,2.7565649804338266,1.1305432080499525,0.1787026822353638
72,2.7779073570577126,1.1184708254184994,0.19039289380811641
73,2.8076731803601587,1.1260316315724415,0.19279455602013007
74,2.840006693673266,1.1355323275783473,0.19490292282960786
75,2.87435411382364,1.1461183059788704,0.1971511101630481
76,2.910474486251129,1.1576725862708057,0.19953212495796824
77,2.9481232684982843,1.170092545590549,0.20203577608658016
78,2.9993837092545164,1.1864476512911248,0.2159721761656882
79,3.413761531165122,1.308258442109449,0.5623028359422105
80,3.4550905332729336,1.4203356187857659,0.6044251148403831
81,2.7826402711258043,1.2800504789754859,0.2167142238585087
82,3.4832513303105106,1.4296069678855456,0.7103616908165987
83,2.843270589243959,1.1150293063733094,0.3710589458556701
84,2.708916263585601,0.9558583824869497,0.1932515303857769
85,2.390852420005918,0.7720900978255835,0.11580280376279319
86,2.3152395842762292,1.1481817960694165,0.2474928866242339
87,2.4911548954251033,1.4673457037776494,-0.5444952871568615
88,2.258332524667948,1.623861346718546,0.4286810732389095
89,2.3923157726374846,1.617502188948568,0.4281189123393384
90,2.655691314213469,1.5703362852831537,0.38436138460333785
91,2.842247576593534,1.5257570071432942,0.3295631501782944
92,2.735935044038522,1.5205422558865713,0.27727559576717475
93,2.598632688238744,1.5096682622352189,0.23663977902246885
94,2.8204677912376295,1.3679545941886742,0.1764237923685571
95,3.017726048986572,1.1724366962272008,0.09975275169601305
96,2.853418601221166,1.2240006403901107,0.14351748558229255
97,2.6211019486585827,1.2621147003070101,0.16871874532580772
98,2.5093050554465033,1.236406528901642,0.16441364686003293
99,2.4572311388216908,1.1379269248057724,0.16485857182856828
100,2.552730379693598,1.0654823295710816,0.1774874216160432
101,2.90911639362914,1.2088724646000988,0.21747286705107416
102,2.7637467605009594,1.2251209986978877,0.27699687097090486
103,2.271930605642316,1.0760019299984962,0.24692567651363242
104,2.4581842053050207,1.0710744357895565,0.0549448583112917
105,2.6035718045063896,1.007624778484975,0.08206277211152128
106,3.797789663400819,1.4689208557962048,0.364731138488566
107,3.858761509843195,1.4039812331103032,0.9902356951682396
108,2.985666462858452,1.5303859688949084,0.36225523962629136
109,3.137741443268514,1.4811423619673179,0.19041623057822832
110,3.3114301425152575,1.4667195980790304,0.6369673203073153
111,3.4060824734128263,1.4479286857256641,0.5267999148119165
112,3.3270891339964344,1.3446281702285,0.3760224213967374
113,3.4690028491372997,0.8449633944705385,-0.04618913443260493
114,3.464832552017315,0.842143837504787,-0.079457463122071
115,3.503460430412613,0.8104055721938701,-0.15792215789717087
116,3.5115591260155252,0.746378611170515,-0.20393815676560606
