t,x,y,status,evt,x_pred,y_pred,status_pred,evt_pred
0.0,-0.21499698,1.0104115,True,1,-0.21499698,1.0104115,True,0.0
0.002,-0.22392544,0.99829066,True,1,-0.22392544,0.99829066,True,1.0
0.004,-0.21384372,1.0042806,True,1,-0.21384372,1.0042806,True,1.0
0.006,-0.22137292,0.9967737,True,1,-0.22137292,0.9967737,True,1.0
0.008,-0.21390693,0.99405885,True,1,-0.21390693,0.99405885,True,1.0
0.01,-0.20239191,0.99935836,True,1,-0.20239191,0.99935836,True,1.0
0.012,-0.20967315,1.0264704,True,1,-0.20967315,1.0264704,True,1.0
0.014,-0.23603654,1.0426443,True,1,-0.23603654,1.0426443,True,1.0
0.016,-0.25263715,1.0383618,True,1,-0.25263715,1.0383618,True,1.0
0.018,-0.25452942,1.0402511,True,1,-0.25452942,1.0402511,True,1.0
0.02,-0.24251069,1.0510116,True,1,-0.24251069,1.0510116,True,1.0
0.022,-0.25270423,1.0410097,True,1,-0.25270423,1.0410097,True,1.0
0.024,-0.25795513,1.0515406,True,1,-0.25795513,1.0515406,True,1.0
0.026,-0.24640122,1.0329038,True,1,-0.24640122,1.0329038,True,1.0
0.028,-0.24372132,1.0259736,True,1,-0.24372132,1.0259736,True,1.0
0.03,-0.23519541,1.0283793,True,1,-0.23519541,1.0283793,True,1.0
0.032,-0.22936109,1.0571455,True,1,-0.22936109,1.0571455,True,1.0
0.034,-0.20779936,1.0629253,True,1,-0.20779936,1.0629253,True,1.0
0.036,-0.24278782,1.0987715,True,1,-0.24278782,1.0987715,True,1.0
0.038,-0.2640248,1.0921086,True,1,-0.2640248,1.0921086,True,1.0
0.04,-0.266201,1.0680362,True,1,-0.266201,1.0680362,True,1.0
0.042,-0.2437855,1.0727863,True,1,-0.2437855,1.0727863,True,1.0
0.044,-0.2280931,1.0684505,True,1,-0.2280931,1.0684505,True,1.0
0.046,-0.21445827,1.0778719,True,1,-0.21445827,1.0778719,True,1.0
0.048,-0.21206522,1.0577221,True,1,-0.21206522,1.0577221,True,1.0
0.05,-0.22653145,1.0590824,True,1,-0.22653145,1.0590824,True,1.0
0.052,-0.22994064,1.0682268,True,1,-0.22994064,1.0682268,True,1.0
0.054,-0.22634669,1.0737519,True,1,-0.22634669,1.0737519,True,1.0
0.056,-0.2200602,1.0988026,True,1,-0.2200602,1.0988026,True,1.0
0.058,-0.212566,1.068396,True,1,-0.212566,1.068396,True,1.0
0.06,-0.2079491,1.0642886,True,1,-0.2079491,1.0642886,True,1.0
0.062,-0.2119252,1.0473982,True,1,-0.2119252,1.0473982,True,1.0
0.064,-0.21252127,1.0401655,True,1,-0.21252127,1.0401655,True,1.0
0.066,-0.16895828,1.0627493,True,1,-0.16895828,1.0627493,True,1.0
0.068,-0.15110815,1.060226,True,1,-0.15110815,1.060226,True,1.0
0.07,-0.18038677,1.0741915,True,1,-0.18038677,1.0741915,True,1.0
0.072,-0.18053651,1.0904361,True,1,-0.18053651,1.0904361,True,1.0
0.074,-0.18120259,1.0736916,True,1,-0.18120259,1.0736916,True,1.0
0.076,-0.18604314,1.0749022,True,1,-0.18604314,1.0749022,True,1.0
0.078,-0.18978976,1.0695881,True,1,-0.18978976,1.0695881,True,1.0
0.08,-0.22750384,1.0556957,True,1,-0.22750384,1.0556957,True,1.0
0.082,-0.23144493,1.0758804,True,1,-0.23144493,1.0758804,True,1.0
0.084,-0.19378237,1.0621027,True,1,-0.19378237,1.0621027,True,1.0
0.086,-0.18984713,1.0416116,True,1,-0.18984713,1.0416116,True,1.0
0.088,-0.15539347,1.0337323,True,1,-0.15539347,1.0337323,True,1.0
0.09,-0.1660168,1.0330818,True,1,-0.1660168,1.0330818,True,1.0
0.092,-0.19922775,1.0282325,True,1,-0.19922775,1.0282325,True,1.0
0.094,-0.2223035,1.0445082,True,1,-0.2223035,1.0445082,True,1.0
0.096,-0.21359187,1.0885594,True,1,-0.21359187,1.0885594,True,1.0
0.098,-0.19792475,1.1289709,True,1,-0.19792475,1.1289709,True,1.0
0.1,-0.17112768,1.1395689,True,1,-0.17112768,1.1395689,True,1.0
