t,x,y,status,evt,x_pred,y_pred,status_pred,evt_pred
0.0,-1.2517622,10.87792,False,6,,,,0.0
0.002,-1.745218,10.436687,False,6,,,,0.0
0.004,-1.8541974,9.9424515,False,6,,,,0.0
0.006,-1.8961929,9.249086,False,6,,,,0.0
0.008,-1.8511859,8.765341,False,6,,,,0.0
0.01,-1.8343909,8.215863,False,6,,,,0.0
0.012,-1.8271865,7.8573866,False,6,,,,0.0
0.014,-1.8134787,7.251906,False,6,,,,0.0
0.016,-1.7649478,6.8420753,False,6,,,,0.0
0.018,-1.7685204,6.342616,False,6,,,,0.0
0.02,-1.6977742,5.907766,False,6,,,,0.0
0.022,-1.649887,5.42852,False,6,,,,0.0
0.024,-1.5775257,5.074721,False,6,,,,0.0
0.026,-1.4989033,4.6847,False,6,,,,0.0
0.028,-1.4178936,4.3078723,False,6,,,,0.0
0.03,-1.1998347,4.0252514,False,6,,,,0.0
0.032,-1.1060643,3.7487392,False,6,,,,0.0
0.034,-1.0231439,3.3514652,False,6,,,,0.0
0.036,-0.9535005,3.0368986,False,6,,,,0.0
0.038,-0.8944542,2.636299,False,6,,,,0.0
0.04,-0.893123,2.1794827,False,6,,,,0.0
0.042,-0.83711344,1.9362572,False,6,,,,0.0
0.044,-0.7601547,1.590902,False,6,,,,0.0
0.046,-0.6987348,1.0412041,False,6,,,,0.0
0.048,-0.6625348,0.65297616,False,6,,,,0.0
0.05,-0.631535,0.3097873,False,6,,,,0.0
0.052,-0.6065135,0.1141467,False,6,,,,0.0
0.054,-0.58425653,-0.2859249,False,6,,,,0.0
0.056,-0.63111496,-0.59242654,False,6,,,,0.0
0.058,-0.6670855,-0.78371084,False,6,,,,0.0
0.06,-0.67495894,-0.8609885,False,6,,,,0.0
0.062,-0.6838232,-1.0427045,False,6,,,,0.0
0.064,-0.65451837,-1.1957117,False,6,,,,0.0
0.066,-0.6373664,-1.3503253,False,6,,,,0.0
0.068,-0.5939561,-1.4715034,False,6,,,,0.0
0.07,-0.5512177,-1.5776464,False,6,,,,0.0
0.072,-0.5101304,-1.661612,False,6,,,,0.0
0.074,-0.48485318,-1.7444314,False,6,,,,0.0
0.076,-0.46954292,-1.8018489,False,6,,,,0.0
0.078,-0.42648557,-1.8666878,False,6,,,,0.0
0.08,-0.4030471,-1.9252994,False,6,,,,0.0
0.082,-0.38043424,-1.9383255,False,6,,,,0.0
0.084,-0.34386176,-1.9573989,False,6,,,,0.0
0.086,-0.32742643,-1.9682994,False,6,,,,0.0
0.088,-0.31789607,-1.943064,False,6,,,,0.0
0.09,-0.32587743,-1.9111046,False,6,,,,0.0
0.092,-0.33727187,-1.7981334,False,6,,,,0.0
0.094,-0.34704438,-1.7807297,False,6,,,,0.0
0.096,-0.39120734,-1.7041502,False,6,,,,0.0
0.098,-0.3969483,-1.6443522,False,6,,,,0.0
0.1,-0.40352845,-1.5262897,False,6,,,,0.0
0.102,-0.37793618,-1.4468834,False,6,,,,0.0
0.104,-0.3809632,-1.359176,False,6,,,,0.0
0.106,-0.42507756,-1.2467757,False,6,,,,0.0
0.108,-0.46131554,-1.1326962,False,6,,,,0.0
0.11,-0.49833435,-1.0227871,False,6,,,,0.0
0.112,-0.55887425,-0.99789196,False,6,,,,0.0
0.114,-0.5673496,-0.931228,False,6,,,,0.0
0.116,-0.59271336,-0.7130892,False,6,,,,0.0
0.118,-0.58453363,-0.6996333,False,6,,,,0.0
0.12,-0.5867867,-0.64447457,True,1,-0.5867867,-0.64447457,True,0.0
0.122,-0.59016085,-0.63026994,True,1,-0.59016085,-0.63026994,True,1.0
0.124,-0.6156511,-0.56050885,True,1,-0.6156511,-0.56050885,True,1.0
0.126,-0.604066,-0.52088404,True,1,-0.604066,-0.52088404,True,1.0
0.128,-0.6221038,-0.4806087,True,1,-0.6221038,-0.4806087,True,1.0
0.13,-0.61851573,-0.47776932,True,1,-0.61851573,-0.47776932,True,1.0
0.132,-0.6031296,-0.4980796,True,1,-0.6031296,-0.4980796,True,1.0
0.134,-0.6119813,-0.46822047,True,1,-0.6119813,-0.46822047,True,1.0
0.136,-0.6191623,-0.48588875,True,1,-0.6191623,-0.48588875,True,1.0
0.138,-0.6665021,-0.4917542,True,1,-0.6665021,-0.4917542,True,1.0
0.14,-0.68665195,-0.4986562,True,1,-0.68665195,-0.4986562,True,1.0
0.142,-0.69272256,-0.4970372,True,1,-0.69272256,-0.4970372,True,1.0
0.144,-0.7136911,-0.46283537,True,1,-0.7136911,-0.46283537,True,1.0
0.146,-0.69994545,-0.46416074,True,1,-0.69994545,-0.46416074,True,1.0
0.148,-0.6937455,-0.48018864,True,1,-0.6937455,-0.48018864,True,1.0
