t,x,y,status,evt,x_pred,y_pred,status_pred,evt_pred
0.0,0.19552782,-0.03387995,True,1,0.19552782,-0.03387995,True,0
0.002,0.19775653,-0.00090140384,True,1,0.19775653,-0.00090140384,True,1
0.004,0.176716,0.006073537,True,1,0.176716,0.006073537,True,1
0.006,0.18103145,0.012031359,True,1,0.18103145,0.012031359,True,1
0.008,0.19194749,0.0030114863,True,1,0.19194749,0.0030114863,True,1
0.01,0.19581175,0.005495938,True,1,0.19581175,0.005495938,True,1
0.012,0.19289653,0.023992706,True,1,0.19289653,0.023992706,True,1
0.014,0.1996702,-0.0012106233,True,1,0.1996702,-0.0012106233,True,1
0.016,0.21142831,-0.008651338,True,1,0.21142831,-0.008651338,True,1
0.018,0.19498134,0.022036262,True,1,0.19498134,0.022036262,True,1
0.02,0.20391758,0.010451228,True,1,0.20391758,0.010451228,True,1
0.022,0.20107238,0.029782305,True,1,0.20107238,0.029782305,True,1
0.024,0.18774483,0.036856428,True,1,0.18774483,0.036856428,True,1
0.026,0.17879497,0.042266797,True,1,0.17879497,0.042266797,True,1
0.028,0.18239863,0.047779266,True,1,0.18239863,0.047779266,True,1
0.03,0.18720028,0.035970584,True,1,0.18720028,0.035970584,True,1
0.032,0.20231898,0.036601663,True,1,0.20231898,0.036601663,True,1
0.034,0.22312614,-0.00013710673,True,1,0.22312614,-0.00013710673,True,1
0.036,0.21026923,0.012085813,True,1,0.21026923,0.012085813,True,1
0.038,0.20751153,-0.014778356,True,1,0.20751153,-0.014778356,True,1
0.04,0.23072827,0.00930381,True,1,0.23072827,0.00930381,True,1
0.042,0.2178519,0.022849178,True,1,0.2178519,0.022849178,True,1
0.044,0.19078451,0.0139207095,True,1,0.19078451,0.0139207095,True,1
0.046,0.14749767,0.010214938,True,1,0.14749767,0.010214938,True,1
0.048,0.1268986,-0.008988757,True,1,0.1268986,-0.008988757,True,1
0.05,0.10117505,-0.022173367,True,1,0.10117505,-0.022173367,True,1
0.052,0.100416586,-0.026727062,True,1,0.100416586,-0.026727062,True,1
0.054,0.08620999,-0.024646152,True,1,0.08620999,-0.024646152,True,1
0.056,0.06233786,-0.023148673,True,1,0.06233786,-0.023148673,True,1
0.058,0.055995945,-0.027472883,True,1,0.055995945,-0.027472883,True,1
0.06,0.042820085,-0.02870879,True,1,0.042820085,-0.02870879,True,1
0.062,0.03866021,-0.028616412,True,1,0.03866021,-0.028616412,True,1
0.064,0.03651512,-0.037827846,True,1,0.03651512,-0.037827846,True,1
0.066,0.020937463,-0.044615116,True,1,0.020937463,-0.044615116,True,1
0.068,0.01818366,-0.052057773,True,1,0.01818366,-0.052057773,True,1
0.07,0.0155621,-0.05351733,True,1,0.0155621,-0.05351733,True,1
0.072,0.0026254482,-0.06384409,True,1,0.0026254482,-0.06384409,True,1
0.074,0.046456818,-0.07517533,True,1,0.046456818,-0.07517533,True,1
0.076,0.037217185,-0.07755865,True,1,0.037217185,-0.07755865,True,1
0.078,0.03434475,-0.06594056,True,1,0.03434475,-0.06594056,True,1
0.08,0.01465,-0.039016105,True,1,0.01465,-0.039016105,True,1
0.082,-0.0023638757,-0.033555172,True,1,-0.0023638757,-0.033555172,True,1
0.084,-0.00628649,-0.04625942,True,1,-0.00628649,-0.04625942,True,1
0.086,-0.00045605007,-0.051520042,True,1,-0.00045605007,-0.051520042,True,1
0.088,0.018531773,-0.04856301,True,1,0.018531773,-0.04856301,True,1
