t,x,y,status,evt,x_pred,y_pred,status_pred,evt_pred
0.0,,,False,5,,,,0.0
0.002,,,False,5,,,,0.0
0.004,,,False,5,,,,0.0
0.006,,,False,5,,,,0.0
0.008,,,False,5,,,,0.0
0.01,,,False,5,,,,0.0
0.012,,,False,5,,,,0.0
0.014,-3.8467793,10.429917,False,5,,,,0.0
0.016,-4.7818947,8.578241,False,5,,,,0.0
0.018,-4.7848287,6.508622,False,5,,,,0.0
0.02,-4.742923,4.118167,False,5,,,,0.0
0.022,-1.741873,2.2491894,False,5,,,,0.0
0.024,-1.3166009,0.750251,False,5,,,,0.0
0.026,-0.95467615,-0.28019267,False,5,,,,0.0
0.028,-0.73134094,-0.47771293,False,5,,,,0.0
0.03,-0.5810963,-0.45890984,False,5,,,,0.0
0.032,-0.46565822,-0.09332107,False,5,,,,0.0
0.034,-0.37796146,0.2208313,False,5,,,,0.0
0.036,-0.32464153,0.31313235,False,5,,,,0.0
0.038,-0.25695747,0.33528042,False,5,,,,0.0
0.04,-0.17379202,0.34360698,True,1,-0.17379202,0.34360698,True,0.0
0.042,-0.112591855,0.32043594,True,1,-0.112591855,0.32043594,True,1.0
0.044,-0.09096983,0.2745052,True,1,-0.09096983,0.2745052,True,1.0
0.046,-0.07903668,0.25147417,True,1,-0.07903668,0.25147417,True,1.0
0.048,-0.08840759,0.26908508,True,1,-0.08840759,0.26908508,True,1.0
0.05,-0.13757543,0.2529561,True,1,-0.13757543,0.2529561,True,1.0
0.052,-0.20618033,0.20150022,True,1,-0.20618033,0.20150022,True,1.0
0.054,-0.27770045,0.14328529,True,1,-0.27770045,0.14328529,True,1.0
0.056,-0.30805355,0.13556841,True,1,-0.30805355,0.13556841,True,1.0
0.058,-0.3596086,0.15783124,True,1,-0.3596086,0.15783124,True,1.0
0.06,-0.35944912,0.19079715,True,1,-0.35944912,0.19079715,True,1.0
0.062,-0.3822215,0.21732584,True,1,-0.3822215,0.21732584,True,1.0
0.064,-0.39784095,0.2504765,True,1,-0.39784095,0.2504765,True,1.0
0.066,-0.4011675,0.27335778,True,1,-0.4011675,0.27335778,True,1.0
0.068,-0.3853409,0.2907392,True,1,-0.3853409,0.2907392,True,1.0
0.07,-0.38070846,0.3032519,True,1,-0.38070846,0.3032519,True,1.0
0.072,-0.39171687,0.2751421,True,1,-0.39171687,0.2751421,True,1.0
0.074,-0.34947535,0.2863897,True,1,-0.34947535,0.2863897,True,1.0
0.076,-0.35631707,0.3122465,True,1,-0.35631707,0.3122465,True,1.0
0.078,-0.3275159,0.30343375,True,1,-0.3275159,0.30343375,True,1.0
0.08,-0.2991669,0.29389364,True,1,-0.2991669,0.29389364,True,1.0
0.082,-0.2749,0.28429908,True,1,-0.2749,0.28429908,True,1.0
0.084,-0.2262125,0.26415604,True,1,-0.2262125,0.26415604,True,1.0
0.086,-0.18356355,0.2675526,True,1,-0.18356355,0.2675526,True,1.0
0.088,-0.14897376,0.27823234,True,1,-0.14897376,0.27823234,True,1.0
0.09,-0.12933639,0.30402884,True,1,-0.12933639,0.30402884,True,1.0
0.092,-0.10020071,0.28927964,True,1,-0.10020071,0.28927964,True,1.0
0.094,-0.062066566,0.2708597,True,1,-0.062066566,0.2708597,True,2.0
0.096,-0.043075826,0.2701139,True,1,-0.043075826,0.2701139,True,2.0
0.098,-0.034548953,0.28339767,True,2,-0.034548953,0.28339767,True,2.0
0.1,-0.0001565545,-0.32980004,True,2,-0.0001565545,-0.32980004,True,2.0
0.102,-1.0286525,-2.3691382,True,2,-1.0286525,-2.3691382,True,2.0
0.104,-2.2847164,-4.910125,True,2,-2.2847164,-4.910125,True,2.0
0.106,-3.0017312,-5.618377,True,2,-3.0017312,-5.618377,True,2.0
0.108,-3.2564268,-4.961033,True,2,-3.2564268,-4.961033,True,2.0
0.11,-4.315512,-3.7886229,True,2,-4.315512,-3.7886229,True,2.0
0.112,-4.461134,-3.2874684,True,2,-4.461134,-3.2874684,True,3.0
0.114,-4.45838,-3.3525524,True,3,-4.45838,-3.3525524,True,3.0
0.116,-4.2368674,-3.7707348,True,3,-4.2368674,-3.7707348,True,3.0
0.118,-4.078807,-4.2640023,True,3,-4.078807,-4.2640023,True,3.0
0.12,-4.250199,-4.5008545,True,3,-4.250199,-4.5008545,True,3.0
0.122,-4.5679016,-4.5578036,True,3,-4.5679016,-4.5578036,True,3.0
0.124,-4.8510823,-4.4184656,True,3,-4.8510823,-4.4184656,True,3.0
0.126,-4.9844775,-4.2538505,True,3,-4.9844775,-4.2538505,True,3.0
0.128,-5.042733,-4.1849084,True,3,-5.042733,-4.1849084,True,3.0
0.13,-5.084522,-4.1760693,True,3,-5.084522,-4.1760693,True,3.0
0.132,-5.1313896,-4.1921253,True,1,-5.1313896,-4.1921253,True,3.0
0.134,-5.168647,-4.212983,True,1,-5.168647,-4.212983,True,3.0
0.136,-5.1894946,-4.2303324,True,1,-5.1894946,-4.2303324,True,3.0
0.138,-5.1859736,-4.242463,True,1,-5.1859736,-4.242463,True,1.0
0.14,-5.1776705,-4.276184,True,1,-5.1776705,-4.276184,True,1.0
0.142,-5.1650624,-4.27106,True,1,-5.1650624,-4.27106,True,1.0
0.144,-5.149937,-4.270996,True,1,-5.149937,-4.270996,True,1.0
0.146,-5.1394215,-4.24136,True,1,-5.1394215,-4.24136,True,1.0
0.148,-5.127123,-4.2053804,True,1,-5.127123,-4.2053804,True,1.0
0.15,-5.1222444,-4.182076,True,1,-5.1222444,-4.182076,True,1.0
0.152,-5.1030183,-4.1555495,True,1,-5.1030183,-4.1555495,True,1.0
0.154,-5.1033654,-4.1554317,True,1,-5.1033654,-4.1554317,True,1.0
0.156,-5.1031427,-4.1405163,True,1,-5.1031427,-4.1405163,True,1.0
0.158,-5.0860095,-4.091798,True,1,-5.0860095,-4.091798,True,1.0
0.16,-5.0762467,-4.0721383,True,1,-5.0762467,-4.0721383,True,1.0
0.162,-5.066152,-4.0576787,True,1,-5.066152,-4.0576787,True,1.0
0.164,-5.050275,-4.040511,True,1,-5.050275,-4.040511,True,1.0
0.166,-5.032075,-4.0195866,True,1,-5.032075,-4.0195866,True,1.0
0.168,-4.995365,-3.993188,True,1,-4.995365,-3.993188,True,1.0
0.17,-4.987909,-3.9812675,True,1,-4.987909,-3.9812675,True,1.0
0.172,-4.9759,-3.968286,True,1,-4.9759,-3.968286,True,1.0
0.174,-4.979354,-3.9647563,True,1,-4.979354,-3.9647563,True,2.0
0.176,-4.9848695,-3.9451637,True,1,-4.9848695,-3.9451637,True,2.0
0.178,-5.0035186,-3.934872,True,2,-5.0035186,-3.934872,True,2.0
0.18,-4.8870234,-4.0481863,True,2,-4.8870234,-4.0481863,True,2.0
0.182,-4.190969,-5.0371284,True,2,-4.190969,-5.0371284,True,2.0
0.184,-3.6558073,-5.9857025,True,2,-3.6558073,-5.9857025,True,2.0
0.186,-3.6478162,-6.192539,True,2,-3.6478162,-6.192539,True,2.0
0.188,-4.113551,-5.8247485,True,3,-4.113551,-5.8247485,True,3.0
0.19,-4.464546,-5.1521096,True,3,-4.464546,-5.1521096,True,3.0
0.192,-4.540104,-5.13188,True,3,-4.540104,-5.13188,True,3.0
0.194,-4.518303,-5.380792,True,3,-4.518303,-5.380792,True,3.0
0.196,-4.461596,-5.517199,True,3,-4.461596,-5.517199,True,3.0
0.198,-4.389123,-5.5865045,True,3,-4.389123,-5.5865045,True,3.0
0.2,-4.2573724,-5.626225,True,3,-4.2573724,-5.626225,True,3.0
0.202,-4.2408347,-5.6236315,True,3,-4.2408347,-5.6236315,True,3.0
0.204,-4.2131896,-5.6077156,True,1,-4.2131896,-5.6077156,True,3.0
0.206,-4.1815376,-5.5906243,True,1,-4.1815376,-5.5906243,True,1.0
0.208,-4.166727,-5.580454,True,1,-4.166727,-5.580454,True,1.0
0.21,-4.1330123,-5.5634165,True,1,-4.1330123,-5.5634165,True,1.0
0.212,-4.103559,-5.5340767,True,1,-4.103559,-5.5340767,True,1.0
0.214,-4.06147,-5.5120244,True,1,-4.06147,-5.5120244,True,1.0
0.216,-4.0429254,-5.4704013,True,1,-4.0429254,-5.4704013,True,1.0
0.218,-4.023671,-5.4729757,True,1,-4.023671,-5.4729757,True,1.0
0.22,-4.0052123,-5.478606,True,1,-4.0052123,-5.478606,True,1.0
