t,x,y,status,evt,x_pred,y_pred,status_pred,evt_pred
0.0,24.776548,0.69375134,True,1,24.776548,0.69375134,True,0.0
0.002,24.867113,0.5712275,True,1,24.867113,0.5712275,True,2.0
0.004,24.937416,0.5151897,True,1,24.937416,0.5151897,True,3.0
0.006,24.983519,0.3697788,True,1,24.983519,0.3697788,True,3.0
0.008,24.961527,0.23371059,True,1,24.961527,0.23371059,True,3.0
0.01,24.958847,0.12565297,True,1,24.958847,0.12565297,True,3.0
0.012,24.932566,0.05763053,True,1,24.932566,0.05763053,True,3.0
0.014,24.903574,-0.05140822,True,1,24.903574,-0.05140822,True,3.0
0.016,24.867743,-0.07763839,True,1,24.867743,-0.07763839,True,3.0
0.018,24.808773,-0.10455896,True,1,24.808773,-0.10455896,True,3.0
0.02,24.781395,-0.09560229,True,1,24.781395,-0.09560229,True,3.0
0.022,24.740944,-0.15449789,True,1,24.740944,-0.15449789,True,1.0
0.024,24.72216,-0.17878427,True,1,24.72216,-0.17878427,True,1.0
0.026,24.704693,-0.2120623,True,1,24.704693,-0.2120623,True,1.0
0.028,24.68526,-0.26293862,True,1,24.68526,-0.26293862,True,1.0
0.03,24.675404,-0.2515889,True,1,24.675404,-0.2515889,True,1.0
0.032,24.63094,-0.27324012,True,1,24.63094,-0.27324012,True,1.0
0.034,24.6151,-0.3114122,True,1,24.6151,-0.3114122,True,1.0
0.036,24.610798,-0.30514124,True,1,24.610798,-0.30514124,True,1.0
0.038,24.631573,-0.27592584,True,1,24.631573,-0.27592584,True,1.0
0.04,24.641165,-0.20285088,True,1,24.641165,-0.20285088,True,1.0
0.042,24.612522,-0.15879002,True,1,24.612522,-0.15879002,True,1.0
0.044,24.573977,-0.20415387,True,1,24.573977,-0.20415387,True,1.0
0.046,24.52022,-0.23387589,True,1,24.52022,-0.23387589,True,1.0
0.048,24.508375,-0.24476956,True,1,24.508375,-0.24476956,True,1.0
0.05,24.55895,-0.20953216,True,1,24.55895,-0.20953216,True,1.0
0.052,24.58407,-0.23860753,True,1,24.58407,-0.23860753,True,1.0
0.054,24.60314,-0.21291023,True,1,24.60314,-0.21291023,True,1.0
0.056,24.584633,-0.24141482,True,1,24.584633,-0.24141482,True,2.0
0.058,24.68253,-0.013101959,True,1,24.68253,-0.013101959,True,2.0
0.06,24.79894,0.098993,True,1,24.79894,0.098993,True,2.0
0.062,24.902262,0.061100986,True,1,24.902262,0.061100986,True,3.0
0.064,24.909582,0.06401037,True,1,24.909582,0.06401037,True,3.0
0.066,24.959167,0.056557015,True,1,24.959167,0.056557015,True,3.0
0.068,24.976234,-0.004511881,True,1,24.976234,-0.004511881,True,3.0
0.07,24.981194,-0.030231548,True,1,24.981194,-0.030231548,True,3.0
0.072,25.02029,-0.017486457,True,1,25.02029,-0.017486457,True,3.0
0.074,25.065063,0.042938717,True,1,25.065063,0.042938717,True,3.0
0.076,25.107044,0.060878307,True,1,25.107044,0.060878307,True,1.0
0.078,25.146114,0.07795928,True,1,25.146114,0.07795928,True,1.0
0.08,25.184511,0.123686805,True,1,25.184511,0.123686805,True,1.0
0.082,25.225449,0.036655147,True,1,25.225449,0.036655147,True,1.0
0.084,25.37172,0.14856245,True,1,25.37172,0.14856245,True,1.0
