-4.055653e+04 7.720732e+04 -2.223179e+04 -4.825749e+04 9.373227e+04 -1.084454e+04 -6.743738e+04 -1.082521e+05 6.007957e+04 -8.102832e+04 6.773038e+04 -2.688994e+04 -5.053872e+04 -1.253184e+05 -8.990943e+04 -1.176055e+05 7.237192e+04 -4.529444e+04 6.801657e+04 -4.687578e+04 3.957841e+04 2.465045e+04 -1.176413e+05 -6.487600e+04 -4.454203e+04 1.074809e+04 2.572164e+04 2.831826e+04 4.056817e+04 6.647077e+04 -1.443801e+04 9.976452e+03 -2.284474e+04 -4.050286e+04 7.260410e+04 8.021896e+03 -3.908704e+04 1.452153e+04 2.548264e+04 -1.041854e+05 -6.575874e+03 1.176749e+05 4.737381e+04 -1.974825e+03 -4.556835e+04 5.318184e+04 2.863370e+04 1.845522e+04
1.288086e+04 -2.323213e+04 -1.262144e+05 -9.450110e+04 1.706066e+04 7.288232e+04 -6.514524e+04 2.600040e+04 2.724113e+04 -1.669493e+04 -7.723538e+04 -2.069007e+04 -3.463374e+04 9.965493e+04 -1.342764e+05 -5.835925e+04 1.365224e+04 -9.083715e+03 -9.172626e+04 7.843007e+04 3.704494e+04 5.674931e+04 -7.516255e+04 -6.268707e+04 -7.489627e+04 1.419781e+04 -1.025623e+05 4.561473e+04 -3.715269e+04 8.512832e+04 1.373543e+05 4.036875e+04 3.735918e+04 2.105826e+04 6.720794e+04 -4.245406e+04 6.249580e+04 4.285897e+03 4.882506e+04 -5.150855e+04 -6.910189e+04 -4.460494e+03 1.168671e+04 4.563475e+04 -1.029542e+04 5.844085e+04 -2.355941e+04 -6.619586e+04
6.925854e+03 6.868620e+03 -5.016899e+04 8.491271e+04 -2.993322e+04 8.478083e+04 2.075266e+04 6.950742e+04 2.698275e+04 2.360183e+02 -8.222499e+03 -4.859769e+03 2.639719e+04 3.284287e+04 -8.099641e+04 -8.274574e+04 -1.281087e+05 -7.268620e+04 -3.418043e+04 4.700017e+04 1.196675e+05 9.942437e+04 -2.864890e+04 -5.539573e+04 4.244984e+03 5.064006e+04 9.260338e+03 -8.340601e+04 9.737335e+04 -1.774026e+05 -3.556517e+04 5.392246e+04 -7.779934e+04 2.504393e+04 -4.612609e+04 -1.060102e+05 3.114894e+04 -2.423883e+04 -6.933062e+04 -5.123630e+04 -3.872718e+03 -6.391569e+03 -1.156274e+05 3.058577e+04 9.134105e+04 -3.418830e+04 -8.235036e+04 7.987894e+04
4.516849e+04 -2.986076e+03 2.235491e+04 -5.469878e+04 1.161786e+04 -1.631863e+04 1.302987e+05 -5.991180e+03 6.516651e+03 -3.773355e+04 1.165288e+05 -5.002624e+04 5.019976e+04 -6.200848e+04 1.087142e+05 -6.913982e+04 -7.487227e+04 -1.925425e+05 -1.017962e+04 -3.385423e+04 1.310105e+04 8.273552e+04 5.077161e+04 1.843547e+04 7.239088e+04 1.669253e+03 6.555584e+04 4.438114e+04 -3.745189e+04 9.948305e+03 -6.225541e+03 -3.363716e+04 -3.548628e+03 6.020507e+04 -1.392665e+05 5.802359e+04 4.655862e+04 1.050811e+05 1.366569e+04 7.494783e+04 4.959781e+04 -6.402608e+04 -1.264074e+05 2.796034e+04 2.840608e+04 1.250610e+05 7.109792e+04 2.879017e+04
-3.053254e+04 6.186109e+03 8.960205e+04 3.109253e+04 1.955358e+04 -6.123174e+04 -2.711675e+04 8.924599e+04 -3.936186e+04 -2.622369e+04 -2.075510e+03 -4.098854e+04 -1.016139e+05 1.766426e+04 -3.029430e+04 2.793138e+04 -9.670999e+04 -4.639311e+04 -6.206295e+04 6.683256e+04 1.935929e+04 1.425312e+04 -9.592654e+04 4.544721e+03 4.434377e+04 1.418245e+05 -1.080428e+04 -4.859885e+04 5.218391e+04 -3.572251e+04 -1.393466e+05 -4.102899e+04 9.824290e+04 5.269133e+04 5.778171e+04 -7.504101e+03 1.230861e+05 6.195087e+04 7.812024e+04 -5.448078e+04 5.527658e+03 -4.996761e+04 -1.021824e+05 -6.580719e+04 3.146904e+04 -9.242389e+04 2.427390e+04 -1.324649e+04
-3.590920e+04 1.917300e+04 4.527415e+03 -8.588372e+04 1.725425e+04 3.433686e+04 -1.052417e+04 -4.543382e+04 2.158495e+04 -2.859138e+04 3.627397e+04 8.286383e+04 1.996891e+04 -6.390312e+04 -3.327982e+04 -9.620014e+04 3.610572e+04 -1.357215e+04 4.007713e+04 2.552291e+04 -4.677621e+04 8.814604e+04 -2.694944e+04 -1.111065e+05 -1.141460e+04 9.285318e+03 5.107362e+02 -1.264989e+03 8.152262e+04 -2.045908e+04 -8.740358e+04 -5.040442e+04 5.421987e+04 2.173836e+04 3.201097e+04 1.146738e+05 -3.316014e+03 -5.508718e+04 -7.197310e+03 4.124303e+02 -4.899684e+04 3.652997e+04 3.681646e+04 -4.318641e+04 2.617582e+04 -5.255294e+04 1.384000e+04 9.324263e+04
9.975821e+04 3.398406e+03 -2.939646e+04 -1.091364e+04 7.827277e+04 -7.899499e+04 3.128190e+04 -5.670472e+04 1.744169e+04 2.686644e+04 -7.339838e+04 2.878408e+04 3.701930e+04 -4.388368e+04 -4.630553e+04 4.185840e+04 5.414052e+04 1.238697e+05 -1.683148e+04 2.159949e+04 3.823190e+04 1.016613e+05 9.760065e+04 1.492447e+05 -1.441953e+04 -6.205136e+04 -4.040124e+04 1.842287e+04 -3.232975e+04 1.178146e+05 5.949416e+03 6.318129e+04 -9.073204e+04 -9.091980e+03 1.174459e+05 1.532196e+04 3.952591e+04 1.554262e+04 -1.217043e+04 5.569141e+04 -7.038437e+04 -1.095596e+05 1.156952e+04 3.336979e+03 -6.225347e+04 -3.471180e+04 7.852215e+04 8.532712e+04
3.784261e+04 6.585765e+04 -1.172230e+05 1.356430e+05 -5.485402e+04 9.263243e+04 -7.314444e+04 -3.448781e+03 1.353375e+04 1.074973e+05 -2.502951e+04 7.861216e+04 9.094683e+03 -4.737439e+04 -2.890848e+04 7.208932e+04 -1.004345e+05 3.954761e+04 1.569256e+04 6.502549e+03 4.959993e+03 -1.042943e+05 -2.017272e+04 4.703169e+04 1.072559e+04 -6.358324e+04 -9.160449e+03 -8.904200e+04 -3.359580e+04 -4.403083e+04 2.450473e+04 4.468878e+04 6.231033e+04 4.344953e+03 5.560468e+04 6.635076e+04 -1.733107e+04 1.386985e+04 9.576862e+03 -7.976117e+04 -1.233592e+05 -6.644200e+04 7.284961e+04 5.666340e+04 -1.933528e+04 -4.997029e+03 3.302808e+04 -8.399265e+04
1.724013e+05 1.312055e+05 -4.224289e+04 -1.838957e+05 2.754745e+04 -1.096403e+05 5.986668e+04 -3.516971e+04 -1.664758e+04 -1.059491e+05 -6.617969e+03 -1.065701e+05 2.094439e+04 -4.309208e+04 -1.729510e+04 4.687374e+04 -1.230492e+05 3.835433e+03 4.922049e+04 6.391365e+04 -6.165478e+04 1.001821e+05 -2.746788e+04 -4.846747e+03 1.395953e+04 -5.775954e+04 -2.317763e+04 7.608029e+04 3.792064e+04 -7.609110e+04 7.872950e+04 1.609776e+05 1.989640e+04 7.522388e+03 -5.926557e+04 7.341783e+04 5.179849e+04 9.526712e+02 -3.291229e+04 2.019656e+04 5.406845e+04 -2.708095e+04 -3.988418e+04 -3.035843e+04 1.641638e+04 2.156001e+04 8.349569e+04 5.788897e+04
1.128163e+05 -3.148050e+04 -1.667878e+04 -1.523998e+05 -2.133078e+05 4.806724e+03 -7.593202e+04 1.226955e+03 -1.015965e+05 -2.686778e+04 1.058610e+04 1.728418e+05 -6.438345e+04 6.816410e+04 9.654799e+03 -2.307412e+04 -4.889988e+04 -4.295076e+04 -6.566729e+03 1.046658e+05 -6.639110e+04 5.959824e+04 2.884841e+04 -1.498559e+04 -2.888513e+04 9.082962e+04 3.662629e+04 4.484683e+04 1.634058e+04 -6.367784e+03 -7.453891e+04 2.807628e+04 -6.683632e+02 -6.196535e+04 -1.853757e+04 -1.104328e+05 5.642677e+04 2.529388e+04 -3.924712e+04 -5.503240e+04 -1.154478e+05 1.007491e+05 -1.687354e+05 -4.084579e+04 1.473139e+04 6.488962e+04 -1.496762e+05 -6.504459e+04
