x_coordinate,y_coordinate,z_coordinate
4.292079014288211,0.018498505504745945,0.4876192245572366
4.364250893295913,0.41820347576951417,1.2999963760375977
4.2451470786176655,1.9814427206053489,1.374032391506811
0.036795157713509455,2.165546504969697,1.5768545674805183
4.292701950841334,2.074177554288198,1.4578854544758444
0.4213999311081109,0.2012245129643323,1.6240741145156752
4.2578628160620795,1.0101818665836193,1.0419887698064987
4.176098734821604,2.191905797344245,1.2100162203718745
4.153820429897132,2.1864960682345016,1.4098493759738355
4.142946915346239,1.2809022926174878,1.3335093074920685
4.133181010837891,0.4839018649378678,1.1394860249270744
0.2363280721555333,0.14735791171785215,1.0956738360504754
2.1091773044949256,0.08689209568389701,1.2134224795326085
4.502470626180574,1.6067250967025757,1.3724400323927102
2.13885790315,0.14970937737912546,1.4898679986329397
4.364352380383503,0.26037911742666664,1.5320883037547628
4.365183603625487,0.478758822034048,1.4907596231896532
0.08584524074628037,1.8694648787891004,1.3752237158004688
4.369770692863557,1.8560998589206,1.2126922218882343
0.1425542122933356,1.8258982477668715,1.0500385001630501
4.235386861364242,1.8209538326751482,0.9530813501208026
1.7050911445112713,1.6929559590614922,0.9891369695728037
4.051632370351022,1.3765990944107744,1.1311773214360095
2.0560166174304237,1.5668063416121352,1.1110967111655294
4.089946455111951,1.347293145764705,1.3971826745322222
-0.09873670025943065,3.417726922423939,2.4124579552873477
0.035825663810577724,3.2973871220739666,2.5910875797347885
3.629815842654849,2.0932001495717643,1.3466977469382415
3.5959988289745146,1.2074093571118303,1.1997203995157353
2.988865766277017,1.0152590799663992,0.443846855232857
3.544424185731724,2.066877373597141,0.2589299616504165
3.4839499848544917,2.098630632179312,0.4664400089281624
3.4096932545520517,1.6860318318475938,1.010230541229248
3.1127980015295016,1.3744220523005728,1.1717288393297387
3.235827790173552,1.9061474437938393,1.1525603357506906
3.1445425983879693,1.8676614548506991,1.0061725346291754
3.0701063928516943,2.0649046556042623,1.078675443659042
3.2197180351044175,2.0089778273792436,0.9160529960651436
3.1856503399091696,1.802250501240154,0.722423771680274
2.554921983287126,1.9829401984311932,0.8741472120528249
1.794478550022018,1.8190579239002262,0.16060354573499752
1.3649324561094045,2.014662934539366,0.8733454998488035
3.160563896916243,1.9858705591365178,0.3960519186779009
1.1790262262641187,1.9554874957405337,0.6756721541959844
1.282886007315072,2.1319627585117353,0.8825322738328457
1.5086523539328076,2.408848762544742,1.0251342406829702
2.9490360317925672,2.6535289845357477,1.0948351291389449
2.902955484553074,2.8004033799829386,1.0304420859696881
2.5941486229064066,2.7668315386530624,0.8912775013575875
2.8782104809084115,2.4683340530350852,0.8211069548416978
3.0222518753925347,2.573101912092692,0.9046891338250499
3.0048235109381958,2.5092524605328057,1.0791975938206642
2.8499191344725925,2.4174690460494515,1.1897410207643002
2.8969496310309997,2.37686225297584,1.1463654208806782
2.3782532229167908,2.385586392891816,1.0121906340285938
2.2225131700284084,2.430894720555058,0.9259416595899429
2.7992595459578355,2.4983790975164695,0.9646538328523329
2.97476157397052,2.5767060236748183,1.0957135444019184
2.5665372917952616,2.6583767485585135,1.2279616498339685
2.890343942249493,2.735982009864549,1.279881936092061
2.857480628437868,2.7889664451610163,1.2149103847185283
2.7553863833374272,2.774658672428122,1.0479466173617067
2.83209475398427,2.7038072175691577,0.8787595731713425
2.9470727858831705,2.7595482762136645,0.9488293745104658
2.8174478663360576,2.4424899283393033,1.0371411987970536
2.77484477774727,2.9483818402026483,0.5942365952018235
2.955265230543183,2.589913207395089,1.132770641123383
2.865080950606391,3.0200780920712704,0.15062128790944623
2.834852712576965,2.8840198802619375,0.30209106795714497
2.9105960278121974,2.536635967211598,1.125615501350141
2.9727036872071357,2.6055791873595053,0.8361432599587355
2.951350658207719,3.313177105273947,0.8098572968883904
2.8126293968351277,2.532835817796244,0.9830266237258911
2.7436304018016964,2.7250916654408157,0.7018629103652853
2.927779551333328,2.7674431371758703,0.8561947791067377
3.181431498865152,2.551497041853418,1.0528800041507882
3.3173727159067625,2.6763334384475437,1.210453929564087
3.369193549961985,2.927443175605597,1.306673792190693
2.9093834040775772,2.4066871474573253,1.1628758122040252
3.4146759153790893,3.098262877111464,0.9502734276636999
2.7022058237603046,2.278760498338687,0.9988736132947433
3.4350122634223075,2.3098487329832604,1.010511847580322
2.8798310756676244,2.5869382986540312,0.8695909347824448
3.4347916705507604,2.399221406244678,0.8020707661729051
2.93544602394104,2.22768478431574,0.9450755577746747
3.2378476962527496,2.3477222035567316,1.012347012213255
2.887669739116009,2.49825336905728,0.6807686450746828
2.662820850490264,2.4346558415006037,1.2120939949792302
2.8759444201854607,2.4652658698579697,1.0306259500024266
3.2106394361335653,2.7322749019861403,1.1465738102180414
2.6575597353419296,2.6568088370698417,0.9192914422944459
2.602402206121473,2.571531421646289,0.9949982235791577
2.970992792525283,2.4837795547781014,0.003965044224084354
2.7867918862381007,2.394321763626653,0.02083835937918177
2.8299060708823833,2.3036460886719676,0.18863997436500776
2.9206436886081595,2.212250989463907,0.9435788351701135
2.867394613631325,2.1206809850539603,1.0533322714342903
2.7156905328607546,2.0295537056875808,0.7741935669391137
2.582614692538662,1.9460801880101888,0.47873022199369686
2.541366449029752,2.4561809759916455,0.5794717150294978
2.615203790290036,2.5166431209442903,0.808902308996715
2.783061167836984,1.8722242692299096,0.9642914404824234
2.993153483688036,2.622054326391244,1.0202260233510345
3.1007395930865163,2.5185310567226344,1.0579774643714188
2.9367485096576,2.13417518979474,1.1136529401823816
3.348062274319326,2.7722312372938402,0.8541061878204345
2.990716090007412,1.4537988301717595,1.1616864312746504
2.8698610825874793,1.451959484636445,1.1405658480615926
3.469164638606908,1.5741883533866665,0.4311096889093983
3.3881277933379734,1.8863392740283915,0.8502092286601606
3.0816021221688144,2.3340218705361533,1.1016141899622394
2.7573892047855986,2.625234707238759,0.8976646306965511
2.9485728997260257,2.5593371565938052,0.5179622405538475
3.122990930903714,2.3313350541965345,0.3375992675443707
2.994061636057537,2.2274548667522236,0.9179632491672919
3.0321128669759227,2.2946680886099617,0.9234103921697949
2.864882221385557,2.440736961077307,0.8706128651751336
2.748896257184671,2.596561073677157,1.0344162800201206
2.668736611600693,2.734022466813771,1.194663364157361
2.7897724878092514,2.835377930953987,1.25342793488886
2.9151728823118477,2.8683222577546466,1.1945834106825948
2.713813169452618,2.7873305136894895,1.037351471783745
2.8993286874869573,2.6141796883681447,0.8499509246910543
2.2583001982840263,2.5021703262241886,0.7857395814396977
2.2267748909253666,2.5649227476041676,0.9693776031705104
2.662760397787819,2.5612242426754808,1.1511305601708632
3.069322625129176,2.663513686880066,1.0543197695338085
3.092247868578517,2.710131493813597,0.9619450729621672
2.9693357927509263,2.5146360396676317,1.0628180143234134
2.940793335779351,2.770044800383767,1.1362810174112585
2.9125283355880693,2.7859454680236344,1.0110482452297356
2.8218351643167767,2.5019323388220167,0.8646463931174491
2.7305553649081094,2.4052732140452537,0.9604963677305003
2.710891837685359,2.6998574391400445,0.3331831090601978
2.7806029000704275,2.7630455403273166,1.0706358354759384
2.9056860845756822,2.678903081753569,0.7991111922506925
3.031564980105655,2.5577829346469505,0.8498137457699428
3.1101494573600816,2.411675163693628,1.025721272885162
3.1115762428833413,2.2664543286369416,0.2842694933341285
2.8973325560928034,2.1803243996657384,0.9978349491462591
3.000209908042198,2.2280243173263696,0.9881467112428676
2.625810189105914,2.4291982312216147,1.180648336393447
2.844449520111084,2.686062557144868,1.1711522373814265
2.1701657385808306,2.61481831703409,1.1351594735654853
2.9195992234866512,2.914202642968705,1.1649654599962522
2.924591343917262,2.8455588723579526,1.221562131368185
1.867586705071656,2.7052578811095023,1.2358982004654824
1.8020098002215654,2.495763752307913,0.856780049418576
2.904614920961766,2.261401275825592,0.9648431525987311
2.7815383536788625,2.2927034730464024,0.8512238225071089
2.947534563451949,2.502385365649868,0.9703944172129385
3.2099754927542126,1.9788680511577692,1.111996308943609
2.8389906889943823,2.6182454528451684,1.2433105239005273
2.995479257287565,1.908650501514617,0.06826820276839984
3.034332061569505,2.21270984277691,0.04452504362701364
3.048101108483034,2.19935741175828,0.9065612557303695
2.8649002126611256,2.6456542895311306,0.26921506884971863
2.761300994803724,2.693167170854051,0.6920837707548607
3.024392053013822,2.455145547376357,0.9648896319762514
3.3660974264192767,2.469631030543121,0.6911426983875971
3.4659094308292295,2.5067183737006244,0.25554600665007304
2.894781351089477,2.566519335203048,0.05858922182670424
3.1826794039288684,2.6363527939417013,0.8971471570394157
2.9817231993539384,2.700647217807424,1.1372011128969064
2.8076368181721936,2.6606058783048105,1.1453909048918092
2.709370403883393,2.4813420658505843,0.928540289402008
2.7216452918090193,2.333588678633455,0.8006876212247204
2.8318108070418044,2.384831541083594,1.0004818054859717
2.967662543715339,2.5971638780385886,1.1598654222351612
3.040046876814544,2.8182202518076647,1.2577791665957019
3.0186595712206215,2.5803017616262323,1.2650989049123886
2.9650036083103224,2.588169791303673,0.8511283250566116
2.9789512209674363,2.0891472440916354,0.8120351010989637
3.109032259191963,2.1086979767682883,0.4884405173936025
3.2422268016911344,2.0517113602218564,0.23757908436278952
3.082475871604473,1.8799537509967599,0.09633435730325303
3.128154184276808,1.8880887997556168,0.18848803406672904
3.315808286630655,2.0128190920223066,0.6606973788074506
3.342772166434309,2.0864160332522164,1.01059374364424
3.643647355796042,1.9809926148327488,0.09503338906947847
3.655148049094625,1.870486999186398,0.9522353782006563
3.2650078069492774,1.9724280712965383,1.0904718118241599
3.2000297345885524,2.112100141027393,0.8961460029012085
3.154940894399643,2.105362836868788,0.9178545500593157
3.4235208327512274,2.0037714356426863,1.1563945625943635
3.542321693435588,1.8820020008065819,1.249148641004811
3.2452309940071165,1.798199566854174,1.1560921986677073
3.3639602602271275,1.9107007912265908,0.8862561205730215
3.2783952292188734,2.1067651694433414,1.3655280964434002
3.1254241869286035,1.98397919824742,0.25523472678192777
3.0443614569307758,1.8596070893555732,0.09616573092198963
3.160920042279055,2.0300695720034776,0.029012611866991323
2.783110056387976,1.6667185719105726,0.007032599801560761
2.8569992992562816,1.9509640764035694,0.018393335072810612
3.2156739079335237,1.5847688436350835,1.190670835340401
2.971156133411377,1.5839061591441363,0.01704984030301146
2.9581365326779596,1.6424818194706332,2.79154021561886e-06
3.2098519615946284,1.7407963057398272,1.0833139419555664
3.433515423259619,1.4286312163690864,1.4657898147201206e-08
3.5150273424082505,1.6432290651300354,1.197406473576052
3.412619750345771,1.4297537254604495,1.0704899138091353
3.181452780569059,1.5248078804961533,1.273919082601658
3.1207713108269823,1.1558458528585642,2.023236108723522e-05
3.9640235551151117,1.233882437670852,0.004450878860589519
4.516918659210205,1.0504768505940285,0.1133236010070469
