0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.47441949876869616,0.6292378425232447,0.5363712936634181,0.4385695496513912,0.6753977722039378,0.07561159248086007,0.4607301539942769,0.4678174932366691,0.35217766435176634,0.5228819705336987,0.04006019829086093,0.595721256840587,0.4747838860381817,0.9999998850558686,0.4832866157320822
0.5039835584676673,0.5540484822720271,0.5962905974732211,0.5487957415705789,0.5671300520689542,0.04199777244639552,0.45036120892159276,0.44021913969046306,0.5141695274008253,0.5023066864039846,0.5403013954817665,0.49637772381213535,0.47362158219889405,0.6729318855996897,0.46460618777429624
0.5039835584676673,0.48275661799319747,0.5962905974732211,0.48952170632268505,0.540197899802208,0.46661167879020277,0.5009937703879863,0.555193187562004,0.5336876746899686,0.5231022600163873,0.4605683879722347,0.47333798905270735,0.4698055279187014,0.5999435485004493,0.49898233223943117
0.5725139729495872,0.5701402399023817,0.5703292423782882,0.5487957415705789,0.5513859011291161,0.21820045607250693,0.46699640720721686,0.556348685138579,0.5336876746899686,0.5006914697511015,0.5403013954817665,0.49637772381213535,0.3775399490088287,0.5999435485004493,0.5353620556379535
0.5482909461864498,0.5540484822720271,0.5962905974732211,0.5323860894670277,0.5671300520689542,0.46661167879020277,0.45036120892159276,0.555193187562004,0.5336876746899686,0.5023066864039846,0.5580168917158622,0.49434067285033073,0.38964846241786805,0.5999435485004493,0.5353620556379535
0.5167546877329736,0.5540484822720271,0.4817195979756289,0.5125899375199241,0.5585041873811979,0.11779685426169738,0.4587865090840841,0.4818250711568048,0.538895287259931,0.5023066864039846,0.43858128008897285,0.4470568747223375,0.4649140125389042,0.6175933860906512,0.5353620556379535
0.5039835584676673,0.493274666661019,0.5115747836854183,0.5487957415705789,0.45761278143046563,0.215080538866394,0.45036120892159276,0.555193187562004,0.5336876746899686,0.49470222985340256,0.42833755418485936,0.49637772381213535,0.3997464594277898,0.6678397713133907,0.4436092262107389
0.49039932266391895,0.5540484822720271,0.5962905974732211,0.5172348938612273,0.45224272712231234,0.46661167879020277,0.45036120892159276,0.555193187562004,0.536732049841987,0.5023066864039846,0.5210537725619225,0.4260677824987418,0.4032871575123016,0.6578234943293959,0.5133440047319583
0.5039835584676673,0.5481693869328993,0.5212254550025378,0.5487957415705789,0.5304046962242731,0.26173316834682026,0.4853047986347981,0.555193187562004,0.5588256490731326,0.5023066864039846,0.3677009408899292,0.49637772381213535,0.41754407207636507,0.5999435485004493,0.47203874071147234
0.4966533972019039,0.5391812860814744,0.5358772388050081,0.5487957415705789,0.5671300520689542,0.096205939783147,0.389249688333992,0.4865484641390733,0.5013478460822113,0.5378588757362217,0.5403013954817665,0.4581761727734343,0.3997464594277898,0.5999435485004493,0.5353620556379535
0.5324065410371577,0.5150440267353275,0.5150956073746855,0.5056316327140771,0.5304397153432384,0.17546392184070964,0.28903022979562576,0.9746825955986392,0.5236480252541624,0.49081034461427964,0.4675176941507008,0.4452026935265984,0.4185929489439351,0.643059946273135,0.5084817767606925
0.5039835584676673,0.5540484822720271,0.5962905974732211,0.5252307059652781,0.5671300520689542,0.46661167879020277,0.45036120892159276,0.555193187562004,0.5336876746899686,0.5197160300974123,0.5403013954817665,0.5123742264915159,0.3997464594277898,0.5999435485004493,0.5353620556379535
0.5039835584676673,0.47535329327569864,0.5352412818574566,0.5430606420956021,0.4592740147027385,0.46661167879020277,0.47346451054315697,0.555193187562004,0.5336876746899686,0.4947178943659481,0.4758349761559125,0.49637772381213535,0.3997464594277898,0.5999435485004493,0.4820071756005804
0.5355518679823165,0.5159461034232077,0.5509730982895454,0.5487957415705789,0.5003878812897256,0.23838736023718335,0.4709701657905852,0.555193187562004,0.5336876746899686,0.5023066864039846,0.5403013954817665,0.49637772381213535,0.3997464594277898,0.647761880040644,0.5018170442744482
0.5039835584676673,0.5540484822720271,0.5088431351037812,0.5487957415705789,0.5523461201456218,0.11558283188290347,0.45361040002157416,0.5212401160150923,0.5336876746899686,0.5023066864039846,0.35053617773336876,0.4527302206595746,0.42123545918099403,0.6033211176032811,0.5353620556379535
0.5039835584676673,0.5174103410874147,0.5497119210409923,0.5083235565242515,0.5144396236358743,0.46661167879020277,0.45036120892159276,0.5377526496631148,0.5336876746899686,0.5023066864039846,0.5403013954817665,0.5105829036944909,0.42173888192723047,0.5999435485004493,0.5353620556379535
0.5039835584676673,0.5540484822720271,0.5962905974732211,0.46555545962679473,0.5671300520689542,0.040517735062986414,0.45036120892159276,0.44445385327360387,0.5097268592434944,0.5023066864039846,0.5403013954817665,0.42071117540098973,0.47697693360799986,0.6861418747012423,0.5353620556379535
0.5039835584676673,0.5540484822720271,0.5962905974732211,0.5363889750645517,0.5671300520689542,0.11588574760939016,0.45036120892159276,0.5585458411880135,0.5336876746899686,0.4963216154687625,0.4349807267156353,0.49637772381213535,0.3997464594277898,0.5999435485004493,0.5353620556379535
0.48073208571778225,0.466246964105507,0.5342975406344779,0.5191384986999572,0.5076869542491275,0.46661167879020277,0.45036120892159276,0.5182068817405955,0.5336876746899686,0.49735544670802223,0.5200570292430433,0.48708839400180476,0.4559881945529181,0.6084938871352514,0.47057568521395127
0.5151724103430392,0.5535316555649391,0.5962905974732211,0.478663238244341,0.5315863001388833,0.27362182060184337,0.45036120892159276,0.555193187562004,0.5336876746899686,0.5023066864039846,0.5403013954817665,0.43139794007585686,0.3997464594277898,0.6626488410410412,0.5353620556379535
0.5512420064226256,0.1161490913035328,0.7920315907734513,0.5026637846052651,0.5004544638944423,0.3846494428169866,0.6042822142058004,0.4737282379626745,0.9431796686774854,0.3506925795249205,0.875946684504275,0.3026029974898661,0.8226748529429782,0.44450336428600923,0.07951405380685053
0.5880619114651746,0.5540484822720271,0.5718105913686712,0.5487957415705789,0.5671300520689542,0.46661167879020277,0.438530124115786,0.5521462888558138,0.5336876746899686,0.5203812748474296,0.5403013954817665,0.49637772381213535,0.3997464594277898,0.5999435485004493,0.5353620556379535
0.5156875496412675,0.5229185310357054,0.5395797483603407,0.5487957415705789,0.5671300520689542,0.46661167879020277,0.47731677785886123,0.555193187562004,0.5275157307583497,0.5091203611784881,0.4844044286406563,0.48647973024191304,0.4339795839749397,0.5999435485004493,0.5353620556379535
0.5039835584676673,0.5540484822720271,0.5962905974732211,0.5200532535736885,0.5566773140089736,0.14891001552103292,0.45036120892159276,0.555193187562004,0.5336876746899686,0.5023066864039846,0.42196651562364784,0.49637772381213535,0.41319808565026256,0.5999435485004493,0.4942734026998279
0.5182292434407063,0.5540484822720271,0.49159670582526716,0.5487957415705789,0.5615670635712595,0.0820623472063191,0.444296428855817,0.4693421717358756,0.5372773425873089,0.5023066864039846,0.5403013954817665,0.43400538357314705,0.46417515043080165,0.6462043177689467,0.4537330384692671
0.5039835584676673,0.5036754721601311,0.5962905974732211,0.5487957415705789,0.48668876623055957,0.46661167879020277,0.45036120892159276,0.551424867700852,0.5523544427262668,0.49396587336832803,0.47300822154789884,0.49637772381213535,0.3997464594277898,0.643522668786818,0.5353620556379535
0.4685409330954777,0.5540484822720271,0.5399781000242527,0.4196921936425581,0.5671300520689542,0.07220641412941015,0.4193040617758713,0.42535882669348585,0.49584669022260697,0.5515991446959206,0.492840247676945,0.49637772381213535,0.5161971536236223,0.7261086239063792,0.5353620556379535
