2.807393e+03 5.549617e+04 -2.387760e+04 -6.695726e+04 1.123867e+05 -3.744653e+04 2.200450e+04 2.128508e+04 -5.202982e+04 -1.955570e+04 -1.275427e+05 -7.767948e+03 9.202012e+04 -5.321011e+04 -3.975229e+04 -7.666737e+03 -5.051895e+04 -8.706873e+04 7.286321e+04 -7.914957e+03 6.668328e+04 -4.908433e+04 1.521298e+03 3.946598e+04 4.468158e+04 -9.393324e+04 1.491788e+05 1.316064e+05 8.362840e+04 7.944680e+04 4.997046e+04 -5.523851e+04 -2.702343e+04 -1.171223e+04 -8.948864e+04 4.189450e+04 -4.887557e+04 2.077462e+04 4.275810e+04 9.401154e+03 4.837187e+04 6.153799e+04 2.245910e+04 -3.926354e+04 4.442769e+04 -1.079966e+04 -5.565487e+04 -7.733228e+04
4.329539e+04 -1.434915e+04 2.118553e+04 3.951951e+04 7.637568e+04 7.156731e+04 2.489886e+04 7.754484e+04 -5.875871e+04 8.288179e+04 4.974789e+04 -6.078961e+04 -5.310379e+04 -2.679030e+04 4.581721e+04 6.845305e+04 7.770224e+04 -3.292808e+04 2.371492e+04 2.800118e+04 -3.980240e+04 -3.802942e+04 1.049086e+05 -4.001226e+04 7.203755e+03 1.545457e+03 -4.406579e+04 2.565202e+04 6.297420e+04 5.878873e+04 8.114147e+04 -1.603845e+04 -5.937322e+04 -6.706986e+04 3.299989e+04 -7.572630e+04 -7.615626e+04 1.270512e+04 3.072400e+04 -1.517963e+04 5.014405e+04 1.877492e+05 9.154175e+04 -9.182101e+04 -2.135857e+04 5.745887e+04 -1.245079e+05 -7.232417e+04
-8.560488e+04 1.947837e+04 1.789895e+05 -7.294318e+04 6.444496e+04 2.854435e+03 -1.994707e+04 -7.835395e+04 1.012815e+05 -5.904744e+04 2.079560e+04 3.908962e+04 -4.279422e+04 5.398148e+04 -1.079770e+05 3.097983e+04 1.080351e+05 -5.013692e+04 -2.706134e+04 8.784483e+04 -4.350936e+04 7.265196e+04 7.670957e+04 -3.119834e+04 2.239920e+04 4.471813e+04 4.888692e+03 -3.134095e+03 1.260526e+05 8.129759e+04 1.833363e+04 -1.887537e+04 3.414920e+04 5.324970e+04 -1.856258e+04 1.541033e+04 9.577265e+04 1.385983e+05 -5.011331e+04 9.493039e+04 6.468483e+04 -2.888709e+03 7.030440e+04 6.993624e+04 1.038044e+04 3.078851e+04 -1.280909e+05 2.353226e+04
1.206939e+04 -1.137017e+05 5.962379e+04 -5.672941e+03 1.420200e+05 6.826569e+04 7.180641e+04 1.190831e+05 -2.555978e+04 9.055350e+04 5.369783e+04 6.593712e+04 -6.367648e+04 4.439351e+04 7.659021e+04 8.662720e+04 3.810393e+02 4.794955e+04 2.667962e+03 2.783977e+04 -6.970933e+04 -1.197801e+04 -1.132620e+05 7.653874e+04 2.231794e+03 3.965005e+03 -1.486539e+04 1.187131e+05 3.580744e+03 1.275796e+05 3.702136e+04 -1.572217e+03 -1.172904e+05 5.501181e+04 7.389195e+04 5.134519e+04 -3.929014e+04 4.244156e+04 -1.005070e+05 -1.087052e+05 2.902649e+04 -1.189704e+04 -6.273520e+04 5.316874e+04 1.168864e+03 -1.176755e+04 3.496757e+04 4.939994e+04
-2.578335e+04 2.350530e+03 -8.159234e+04 1.509531e+05 3.520317e+04 -1.898517e+04 -3.025189e+04 -6.579789e+04 -3.372261e+04 4.717272e+04 -3.181843e+04 -5.002535e+04 3.634569e+04 1.426130e+04 -9.580991e+04 -3.362010e+04 5.104267e+04 1.208389e+05 7.040322e+03 -1.346928e+04 -3.009594e+04 6.869489e+04 -7.400863e+04 3.517221e+04 6.298218e+04 -3.446737e+03 9.429157e+04 2.446188e+04 -5.471835e+04 9.703170e+04 6.982643e+04 -1.080451e+04 3.774462e+04 -1.118371e+05 -5.281516e+04 -1.727736e+04 8.509162e+03 -4.339512e+04 6.729826e+04 9.229971e+03 2.582608e+04 1.429594e+04 -1.192765e+04 1.528831e+04 -1.342391e+04 -1.197521e+04 -3.902472e+04 1.123484e+04
8.096671e+04 -6.947200e+04 -3.893821e+04 -5.679603e+04 5.240871e+04 1.004508e+05 -1.230205e+04 2.734102e+04 -7.560165e+04 -6.419233e+04 9.136863e+03 -6.588102e+04 -1.737121e+04 7.503982e+04 -1.397521e+04 -2.936043e+04 -9.666774e+03 -9.088750e+04 1.199454e+05 4.633673e+04 -3.062037e+04 -9.128946e+04 1.817934e+04 -1.807288e+04 3.496191e+04 4.635843e+04 -3.658922e+03 -9.407003e+04 1.170963e+04 -1.930773e+04 1.396115e+05 9.120342e+04 7.018477e+04 8.448779e+04 6.245493e+03 7.273777e+04 -6.516156e+04 -5.128979e+04 -8.638329e+04 8.470623e+04 3.681346e+04 4.561206e+04 -3.557578e+04 -6.933166e+04 8.186904e+04 5.486970e+04 -2.098609e+04 -9.547113e+04
1.024748e+05 -7.520107e+04 4.072112e+04 3.704344e+04 -8.589453e+04 -1.406461e+04 -5.963468e+04 -1.675932e+03 1.458092e+04 -4.323704e+04 -1.378517e+05 1.473971e+04 -4.076648e+04 6.006661e+04 -1.214474e+05 -2.427259e+04 2.920155e+04 2.048537e+04 -6.545523e+03 -1.778483e+04 3.705360e+04 -5.083993e+04 -4.452603e+04 6.587728e+03 -4.550891e+04 -6.707667e+04 -5.379617e+04 9.790574e+04 3.037553e+04 -1.780717e+04 7.036321e+04 4.322506e+04 -1.222261e+04 -1.626986e+04 -5.493369e+04 -5.412241e+04 -5.808090e+04 5.385487e+04 -1.047408e+05 4.932905e+03 3.936821e+04 -2.677068e+04 -9.201088e+03 -9.128837e+04 5.122025e+04 4.039912e+04 1.404666e+05 2.229170e+04
-4.344768e+04 1.928842e+04 -4.852262e+03 5.713063e+04 -2.094900e+04 -7.953542e+03 1.137640e+04 -5.357526e+04 5.682146e+04 1.362102e+05 -3.294116e+04 -4.706102e+04 -6.097092e+04 -7.611200e+04 -7.899685e+04 8.262327e+03 -4.865117e+04 -1.002260e+05 -2.883721e+04 -1.995887e+04 5.064213e+03 -1.464047e+04 -5.657687e+04 5.155369e+04 -9.448739e+04 8.446043e+03 7.057926e+04 4.093083e+04 -9.789054e+04 -6.367753e+04 -6.691296e+04 -9.301062e+04 9.826946e+04 -7.377230e+04 -4.699170e+04 -6.327325e+03 -7.681798e+04 -1.796188e+05 -2.553849e+04 1.068251e+04 2.651490e+04 4.520167e+04 -1.655812e+04 -7.489407e+04 -1.298788e+04 -3.830420e+04 3.961802e+04 -8.115591e+04
-2.756644e+04 8.425247e+04 6.169413e+04 4.021599e+04 -7.231587e+04 -4.235790e+04 1.652103e+04 1.800898e+03 -5.435169e+04 -3.698539e+04 1.385754e+04 7.001030e+04 -8.504979e+04 -3.174023e+04 -1.211113e+05 5.949218e+04 7.921431e+04 -6.473792e+04 -7.706413e+03 1.120649e+05 -1.265268e+04 5.795958e+04 -1.200918e+05 -2.467437e+04 1.116875e+04 -7.690447e+04 -5.495995e+04 -1.285622e+05 5.820601e+04 4.069547e+04 -1.137407e+04 -7.137147e+04 -1.284014e+05 1.292390e+05 1.616269e+04 3.293390e+04 -4.785788e+04 -9.327118e+04 2.724461e+04 1.301447e+04 -6.140160e+03 -9.335132e+03 -2.834944e+04 1.615451e+05 -6.208499e+04 1.602485e+04 9.561325e+04 8.090857e+04
-4.815281e+04 -9.883113e+04 1.656032e+05 -1.360054e+04 9.245545e+03 -3.568529e+04 -6.456208e+04 9.485319e+03 1.590636e+04 3.107485e+03 8.358842e+04 -2.227906e+04 -4.868606e+04 -1.932395e+04 -7.153755e+04 -3.237204e+04 -1.364575e+04 -5.279503e+03 -2.976483e+04 -3.301598e+04 5.622533e+04 1.541817e+05 4.712726e+03 -2.659449e+04 3.325807e+04 1.137291e+05 1.703309e+04 1.966482e+04 4.369647e+04 1.467385e+03 -2.194807e+04 8.060187e+04 -9.235622e+04 -3.231045e+03 1.941343e+05 -2.803710e+04 -1.989726e+04 1.856610e+04 -4.956903e+04 -1.488021e+04 6.324888e+02 -6.599124e+04 1.238534e+05 2.030556e+04 -3.439890e+04 -3.641309e+04 3.837553e+04 2.261314e+04
